id,song_name,artist,pic_url,preview_url,decade,release_year
4gMgiXfqyzZLMhsksGmbQV,"Another Brick in the Wall, Pt. 2",Pink Floyd,https://i.scdn.co/image/ab67616d0000b2735d48e2f56d691f9a4e4b0bdf,https://p.scdn.co/mp3-preview/73d913b1a9cfa64fda1f7d04d7bb16345fa0aac4?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1979
1fDsrQ23eTAVFElUMaf38X,American Pie,Don McLean,https://i.scdn.co/image/ab67616d0000b2730085dd4362653ef4c54ebbeb,,1970,1971
1bp2IO61zbQrbWNmKKxg3f,The Joker,Steve Miller Band,https://i.scdn.co/image/ab67616d0000b273375445cc7a2aedff11361b51,,1970,1973
1oYYd2gnWZYrt89EBXdFiO,Message In A Bottle,The Police,https://i.scdn.co/image/ab67616d0000b2738ec81cc654b45ade8bdf1486,,1970,1979
7pKfPomDEeI4TPT6EOYjn9,Imagine - Remastered 2010,John Lennon,https://i.scdn.co/image/ab67616d0000b27399581550ef9746ca582bb3cc,,1970,1971
2TVxnKdb3tqe1nhQWwwZCO,Tiny Dancer,Elton John,https://i.scdn.co/image/ab67616d0000b273d03ab2da904d8251a87bbc31,,1970,1971
1JQ6Xm1JrvHfvAqhl5pwaA,Easy,Commodores,https://i.scdn.co/image/ab67616d0000b27340eea368f4fb5f5ee6dcd9a8,,1970,1977
7GVUmCP00eSsqc4tzj1sDD,Come and Get Your Love - Single Version,Redbone,https://i.scdn.co/image/ab67616d0000b27346814e1b44e54d806753801e,https://p.scdn.co/mp3-preview/beb70a209af1e258ff3af3a01c92cc6a7295c7bb?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1973
6XUHsYE38CEbYunT983O9G,Give A Little Bit,Supertramp,https://i.scdn.co/image/ab67616d0000b273bddcc30c6a3288e725aec2df,,1970,1977
4bEb3KE4mSKlTFjtWJQBqO,Don't Stop - 2004 Remaster,Fleetwood Mac,https://i.scdn.co/image/ab67616d0000b27357df7ce0eac715cf70e519a7,https://p.scdn.co/mp3-preview/64b1e9388ec19f29fa36d38d1f80f56d77df56a3?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1977
1i6N76fftMZhijOzFQ5ZtL,Psycho Killer - 2005 Remaster,Talking Heads,https://i.scdn.co/image/ab67616d0000b273e71708b667804f6241dd1a59,https://p.scdn.co/mp3-preview/dc5f37a0150178ec981bfe2c7bd702d0437e9630?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1977
3qiyyUfYe7CRYLucrPmulD,Baba O'Riley,The Who,https://i.scdn.co/image/ab67616d0000b273fe24dcd263c08c6dd84b6e8c,,1970,1971
3mRM4NM8iO7UBqrSigCQFH,Stayin' Alive,Bee Gees,https://i.scdn.co/image/ab67616d0000b27352038992fc6d7868f31d23b7,,1970,1979
6JRLFiX9NJSoRRKxowlBYr,Is This Love,Bob Marley & The Wailers,https://i.scdn.co/image/ab67616d0000b273387799441ba867649dfbb702,,1970,1978
0pQskrTITgmCMyr85tb9qq,Starman - 2012 Remaster,David Bowie,https://i.scdn.co/image/ab67616d0000b273c41f4e1133b0e6c5fcf58680,https://p.scdn.co/mp3-preview/6b0a9731bccd31cea4f1e229800e82b5c7be8f53?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1972
6ztstiyZL6FXzh4aG46ZPD,Boogie Wonderland,"Earth, Wind & Fire",https://i.scdn.co/image/ab67616d0000b2735ccd022a69a4da9551efd988,https://p.scdn.co/mp3-preview/06c36139896754af7269ca5540bcd522e598518a?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1979
0KMGxYKeUzK9wc5DZCt3HT,If You Leave Me Now,Chicago,https://i.scdn.co/image/ab67616d0000b2731de27f12958ceb8b1f65461a,https://p.scdn.co/mp3-preview/0c2f81d7582232eac12276cc093f67583b9a81d7?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1976
7oOOI85fVQvVnK5ynNMdW7,Rock with You - Single Version,Michael Jackson,https://i.scdn.co/image/ab67616d0000b2737027294551db4fda68b5ddac,https://p.scdn.co/mp3-preview/45231ae15282719f56800bb115b90eea2130866c?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1979
70YvYr2hGlS01bKRIho1HM,La Grange - 2005 Remaster,ZZ Top,https://i.scdn.co/image/ab67616d0000b2730fe2ec86a0ec561ef2e2aae1,https://p.scdn.co/mp3-preview/15fc5671a2ac315a51c1433ef8d4fea720010de9?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1973
70C4NyhjD5OZUMzvWZ3njJ,Piano Man,Billy Joel,https://i.scdn.co/image/ab67616d0000b273aff4aef671b2510be7c115b3,https://p.scdn.co/mp3-preview/15c3badbac17e832e321cfb0be8f53f92708021b?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1973
4a5pNRjwmzYQuEY1E7O6pj,Breakfast In America - 2010 Remastered,Supertramp,https://i.scdn.co/image/ab67616d0000b2735405ef9e393f5f1e53b4b42e,,1970,1979
4JfuiOWlWCkjP6OKurHjSn,Walk This Way,Aerosmith,https://i.scdn.co/image/ab67616d0000b2738cffbbb7fe8645a486a85ea9,,1970,1975
2DnJjbjNTV9Nd5NOa1KGba,You're So Vain,Carly Simon,https://i.scdn.co/image/ab67616d0000b273143aaf19ecc28c7b41d42d9d,https://p.scdn.co/mp3-preview/64de489763e2f6f83f1ea86152f322656fc494b6?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1972
5QTxFnGygVM4jFQiBovmRo,(Don't Fear) The Reaper,Blue Öyster Cult,https://i.scdn.co/image/ab67616d0000b2733ac318439ae56ce048d7bf5d,https://p.scdn.co/mp3-preview/ad97ce828e504498e211b6525c5ccee86642786b?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1976
5IMtdHjJ1OtkxbGe4zfUxQ,Escape (The Pina Colada Song),Rupert Holmes,https://i.scdn.co/image/ab67616d0000b273af7afb5c49afd3133fa2a6c9,,1970,1979
63xdwScd1Ai1GigAwQxE8y,Let's Stay Together,Al Green,https://i.scdn.co/image/ab67616d0000b273a1fc113a6858d0824d9aaf38,https://p.scdn.co/mp3-preview/027817c11eaff28a45d96046a1c5da43d8a1e155?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1972
6KTv0Z8BmVqM7DPxbGzpVC,Rock And Roll All Nite,KISS,https://i.scdn.co/image/ab67616d0000b27365a7b0a6969f0efcde4b5aca,,1970,1975
2BY7ALEWdloFHgQZG6VMLA,Brandy (You're a Fine Girl),Looking Glass,https://i.scdn.co/image/ab67616d0000b2734c95b7cf28c3015c914218e4,https://p.scdn.co/mp3-preview/0e7f01cc3908ccf6a70822b81a8d1834822cb1fc?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1972
73TxYZd0lBCVRrHawrAglA,Sweet Emotion,Aerosmith,https://i.scdn.co/image/ab67616d0000b2738cffbbb7fe8645a486a85ea9,,1970,1975
6Dk5fHTvH897XrVzCO64Mx,What You Won't Do for Love,Bobby Caldwell,https://i.scdn.co/image/ab67616d0000b2730f98789111606f77a27d6f67,https://p.scdn.co/mp3-preview/506f4b71189caddd52150d8a7f4f0b1cfc23ef06?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1978
1hQFF33xi8ruavZNyovtUN,"December, 1963 (Oh What a Night!)",Frankie Valli & The Four Seasons,https://i.scdn.co/image/ab67616d0000b273206e2e76c3a706e4734d18ab,https://p.scdn.co/mp3-preview/a92fa5140f2248a7f8669ab6620ca901528c6231?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1975
5BckPAYcKEJuYs1eV1BHHe,Take A Chance On Me,ABBA,https://i.scdn.co/image/ab67616d0000b2736f705bef76c1d861c4d51d8c,,1970,1977
5EOoMWIB9iK4ZpcSex9Ec7,Old Time Rock & Roll,Bob Seger,https://i.scdn.co/image/ab67616d0000b273ef063cb80508c55eb443a671,,1970,1978
4KfSdst7rW39C0sfhArdrz,Barracuda,Heart,https://i.scdn.co/image/ab67616d0000b2739cef5b2e4c9104c678973f44,https://p.scdn.co/mp3-preview/b742393cfac34ba605f319a4a8169ed2581bd18b?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1977
77oU2rjC5XbjQfNe3bD6so,Beast Of Burden - Remastered 1994,The Rolling Stones,https://i.scdn.co/image/ab67616d0000b27305c7aec05eabf142cc33b936,,1970,1978
476V2d6iA2tWXgQboKmTtA,Father And Son,Yusuf / Cat Stevens,https://i.scdn.co/image/ab67616d0000b273e7248738c2f7ce3b5584b15d,,1970,1970
46eu3SBuFCXWsPT39Yg3tJ,Don't Stop 'Til You Get Enough,Michael Jackson,https://i.scdn.co/image/ab67616d0000b2737027294551db4fda68b5ddac,https://p.scdn.co/mp3-preview/266818d14bb3fd8ef1cd8f67115f60034a786e22?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1979
6mHOcVtsHLMuesJkswc0GZ,The Logical Song - Remastered 2010,Supertramp,https://i.scdn.co/image/ab67616d0000b2735405ef9e393f5f1e53b4b42e,,1970,1979
1QbOvACeYanja5pbnJbAmk,"Take Me Home, Country Roads",John Denver,https://i.scdn.co/image/ab67616d0000b273a19cee952b6dae128d68f116,https://p.scdn.co/mp3-preview/b0805419e05dd1872abea1d5a798399be024cde8?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1997
0q21FNwES2bbtcduB6kjEU,Dancing in the Moonlight,King Harvest,https://i.scdn.co/image/ab67616d0000b273dcd829318f889df294d2bb7a,https://p.scdn.co/mp3-preview/7a9886f285cbed054d2209c1076094f573f97de2?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1973
7Jh1bpe76CNTCgdgAdBw4Z,Heroes - 2017 Remaster,David Bowie,https://i.scdn.co/image/ab67616d0000b273204f41d52743c6a9efd62985,https://p.scdn.co/mp3-preview/9c4ff8b06fa3aa92572737ab3616578b20993e14?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1977
5LyfiK6iXEIBNEtcaGKohl,Jamming,Bob Marley & The Wailers,https://i.scdn.co/image/ab67616d0000b273811bfdc4f55b3a7484524aaf,,1970,1977
7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,Queen,https://i.scdn.co/image/ab67616d0000b273008b06ec71019afd70153889,,1970,1978
7zMUCLm1TN9o9JlLISztxO,Burning Love,Elvis Presley,https://i.scdn.co/image/ab67616d0000b273524e9e45a2e0067b8189a92e,https://p.scdn.co/mp3-preview/cdfad3ecd149e4843e9af7def31cf244a9511988?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1973
43DeSV93pJPT4lCZaWZ6b1,The Boys Are Back In Town,Thin Lizzy,https://i.scdn.co/image/ab67616d0000b273e8f69ab903901064b1f19249,,1970,1976
6zC0mpGYwbNTpk9SKwh08f,Wonderful Tonight,Eric Clapton,https://i.scdn.co/image/ab67616d0000b2736f093a6ae88a5ca8ed53b9f7,,1970,1977
2gE95JskwQ1pCACTpGe1Db,Down On The Corner,Creedence Clearwater Revival,https://i.scdn.co/image/ab67616d0000b2739f39192f9f8ca1c90847b3e5,,1970,1969
5Ts1DYOuouQLgzTaisxWYh,Love Grows (Where My Rosemary Goes),Edison Lighthouse,https://i.scdn.co/image/ab67616d0000b2739a0011cc9d31cf969b656905,https://p.scdn.co/mp3-preview/7cf77688f02e03e242216149c4cc0b0742bbb7c1?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1970
7MRyJPksH3G2cXHN8UKYzP,American Girl,Tom Petty and the Heartbreakers,https://i.scdn.co/image/ab67616d0000b2737e42a53ea7f2ad4f36ab23a5,https://p.scdn.co/mp3-preview/6a41145d00ba7b00dfa2123b5c0ffec3cb5a5a3f?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1976
1YYhDizHx7PnDhAhko6cDS,"Take Me Home, Country Roads - Original Version",John Denver,https://i.scdn.co/image/ab67616d0000b27334fb2b0117a542d515dc78d6,https://p.scdn.co/mp3-preview/c2ab971d183b0c08d1b0ec1f4cbc27c778c6ce13?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1971
3lh3iiiJeiBXHSZw6u0kh6,Into the Mystic - 2013 Remaster,Van Morrison,https://i.scdn.co/image/ab67616d0000b273d828b182ee9b7193a0f8b5d6,https://p.scdn.co/mp3-preview/5675faf2ba87fb6100108d46625490f3454e6a85?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1970
0PDCewmZCp0P5s00bptcdd,This Will Be (An Everlasting Love),Natalie Cole,https://i.scdn.co/image/ab67616d0000b27379e5e2b1860079d662a9bb76,,1970,1975
6HSXNV0b4M4cLJ7ljgVVeh,Knockin' On Heaven's Door,Bob Dylan,https://i.scdn.co/image/ab67616d0000b2736c86683d20c72e3874c11c6d,https://p.scdn.co/mp3-preview/b1fb2e0d90764724242501e5a0c3c2393698d499?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1973
2kkvB3RNRzwjFdGhaUA0tz,Layla,Derek & The Dominos,https://i.scdn.co/image/ab67616d0000b273fbcaf7402f38faac27610efc,,1970,1970
1HOMkjp0nHMaTnfAkslCQj,My Sharona,The Knack,https://i.scdn.co/image/ab67616d0000b273af6b486fa0a2959f79c8acd8,,1970,1979
6QhXQOpyYvbpdbyjgAqKdY,Cecilia,Simon & Garfunkel,https://i.scdn.co/image/ab67616d0000b273ba7fe7dd76cd4307e57dd75f,https://p.scdn.co/mp3-preview/4a993fc133f84bd23241d0ae039d95215435bda9?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1970
2EC9IJj7g0mN1Q5VrZkiYY,Rebel Rebel - 2016 Remaster,David Bowie,https://i.scdn.co/image/ab67616d0000b273ad22c83a6e1567f8453c32b3,https://p.scdn.co/mp3-preview/69a9019284eb21c2ea81f099c11ad59cf4d7ac7b?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1974
4nXkbcTj3nyww1cHkw5RAP,Long Train Runnin',The Doobie Brothers,https://i.scdn.co/image/ab67616d0000b2737d419ac975423c069995c7bb,https://p.scdn.co/mp3-preview/1c108781a384f85c036fbeb917c93a1c45c3b731?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1973
3gsCAGsWr6pUm1Vy7CPPob,Killing Me Softly With His Song,Roberta Flack,https://i.scdn.co/image/ab67616d0000b2737ff730d1580c27bc461d0ccf,https://p.scdn.co/mp3-preview/86f729251aeaa50bbbb8c022de6861091c0cb180?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1973
5RgFlk1fcClZd0Y4SGYhqH,She's Always a Woman,Billy Joel,https://i.scdn.co/image/ab67616d0000b2736ce61113662ecf693b605ee5,https://p.scdn.co/mp3-preview/683fb824088e7713ccfdd520becab33b041574ff?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1977
3XIEWK1V9n25PS9Vb6axj5,Born to Be Alive - The Original,Patrick Hernandez,https://i.scdn.co/image/ab67616d0000b273b2622bac004d3ef8fac1095b,https://p.scdn.co/mp3-preview/5898691af1ed6722dfb6d16340d92a39e55e383d?cid=f4f54a850da14f27a6e2b44603fe8013,1970,1978
3Dy4REq8O09IlgiwuHQ3sk,Waterloo,ABBA,https://i.scdn.co/image/ab67616d0000b27311c24dc7f5ef909381c0a7d6,,1970,1974
5ChkMS8OtdzJeqyybCc9R5,Billie Jean,Michael Jackson,https://i.scdn.co/image/ab67616d0000b2734121faee8df82c526cbab2be,https://p.scdn.co/mp3-preview/0f6b8a3524ec410020457da4cdd7717f9addce2f?cid=f4f54a850da14f27a6e2b44603fe8013,1980,2008
4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,Tears For Fears,https://i.scdn.co/image/ab67616d0000b27322463d6939fec9e17b2a6235,,1980,1985
2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,a-ha,https://i.scdn.co/image/ab67616d0000b273e8dd4db47e7177c63b0b7d53,https://p.scdn.co/mp3-preview/ed66a8c444c35b2f5029c04ae8e18f69d952c2bb?cid=f4f54a850da14f27a6e2b44603fe8013,1980,1985
7snQQk1zcKl8gZ92AnueZW,Sweet Child O' Mine,Guns N' Roses,https://i.scdn.co/image/ab67616d0000b27321ebf49b3292c3f0f575f0f5,,1980,1987
37ZJ0p5Jm13JPevGcx4SkF,Livin' On A Prayer,Bon Jovi,https://i.scdn.co/image/ab67616d0000b2731336b31b6a1799f0de5807ac,,1980,1986
2374M0fQpWi3dLnB54qaLX,Africa,TOTO,https://i.scdn.co/image/ab67616d0000b2734a052b99c042dc15f933145b,https://p.scdn.co/mp3-preview/86d951a680c33cca769822e0ef854c1b20301b32?cid=f4f54a850da14f27a6e2b44603fe8013,1980,1982
1jDJFeK9x3OZboIAHsY9k2,I'm Still Standing,Elton John,https://i.scdn.co/image/ab67616d0000b273eb11e2abccdca41f39ad3b89,,1980,1983
08mG3Y1vljYA6bvDt4Wqkj,Back In Black,AC/DC,https://i.scdn.co/image/ab67616d0000b2730b51f8d91f3a21e8426361ae,https://p.scdn.co/mp3-preview/81e64fa3a306418f6bb51325a93df0c75ea50d42?cid=f4f54a850da14f27a6e2b44603fe8013,1980,1980
1PtQJZVZIdWIYdARpZRDFO,Running Up That Hill (A Deal With God),Kate Bush,https://i.scdn.co/image/ab67616d0000b273ad08f4b38efbff0c0da0f252,https://p.scdn.co/mp3-preview/861d26b52ece3e3ad72a7dc3463daece3478801a?cid=f4f54a850da14f27a6e2b44603fe8013,1980,1985
1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - Remastered,Eurythmics,https://i.scdn.co/image/ab67616d0000b273b3994c94dfb241923664bb4d,https://p.scdn.co/mp3-preview/d69101dbd66295473706112d3edf978b70fc4550?cid=f4f54a850da14f27a6e2b44603fe8013,1980,1983
0GONea6G2XdnHWjNZd6zt3,Summer Of '69,Bryan Adams,https://i.scdn.co/image/ab67616d0000b273cf1fee2a55e98e22bf358512,,1980,1984
0G21yYKMZoHa30cYVi1iA8,Welcome To The Jungle,Guns N' Roses,https://i.scdn.co/image/ab67616d0000b27321ebf49b3292c3f0f575f0f5,,1980,1987
0rmGAIH9LNJewFw7nKzZnc,You Give Love A Bad Name,Bon Jovi,https://i.scdn.co/image/ab67616d0000b2731336b31b6a1799f0de5807ac,,1980,1986
2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,https://i.scdn.co/image/ab67616d0000b273cc57e9b00b87dd0f6e868347,https://p.scdn.co/mp3-preview/7414ae6c811dee16c467c256429c7427fbcc98d0?cid=f4f54a850da14f27a6e2b44603fe8013,1980,1987
4jDmJ51x1o9NZB5Nxxc7gY,Careless Whisper,George Michael,https://i.scdn.co/image/ab67616d0000b27364c19b24ce947ffa363f8f96,https://p.scdn.co/mp3-preview/426887696731457a0929786ea5c69ed154d6aea8?cid=f4f54a850da14f27a6e2b44603fe8013,1980,1998
0cGG2EouYCEEC3xfa0tDFV,Tainted Love,Soft Cell,https://i.scdn.co/image/ab67616d0000b27349c982dae436bac27c336f45,,1980,1981
254bXAqt3zP6P50BdQvEsq,Everywhere - 2017 Remaster,Fleetwood Mac,https://i.scdn.co/image/ab67616d0000b273aaba065944cd82a6f15c86b6,https://p.scdn.co/mp3-preview/4921b87278a9e93cddc10310efadc09b5952da92?cid=f4f54a850da14f27a6e2b44603fe8013,1980,1987
6eN1f9KNmiWEhpE2RhQqB5,Paradise City,Guns N' Roses,https://i.scdn.co/image/ab67616d0000b27321ebf49b3292c3f0f575f0f5,,1980,1987
2M9ro2krNb7nr7HSprkEgo,Fast Car,Tracy Chapman,https://i.scdn.co/image/ab67616d0000b2737602becfedf6e25752cb54ff,https://p.scdn.co/mp3-preview/ce0d4429f7d48e488e464ecf03a690ada14da02c?cid=f4f54a850da14f27a6e2b44603fe8013,1980,1988
4y1LsJpmMti1PfRQV9AWWe,Girls Just Want to Have Fun,Cyndi Lauper,https://i.scdn.co/image/ab67616d0000b27352f532df7ba3269b0242fed9,https://p.scdn.co/mp3-preview/d8dc4f720786902e4b84fe1130c35bb74398edfa?cid=f4f54a850da14f27a6e2b44603fe8013,1980,1983
4o6BgsqLIBViaGVbx5rbRk,You Make My Dreams (Come True),Daryl Hall & John Oates,https://i.scdn.co/image/ab67616d0000b273fe1a9aa59e3c6189a09ae37a,https://p.scdn.co/mp3-preview/5f096f9722067db33f1453ea8804725ca15ac5bf?cid=f4f54a850da14f27a6e2b44603fe8013,1980,1980
1JLn8RhQzHz3qDqsChcmBl,I Want to Know What Love Is - 1999 Remaster,Foreigner,https://i.scdn.co/image/ab67616d0000b2733e030a7e606959674643d274,https://p.scdn.co/mp3-preview/23f9b7ad0a9008aca1017cce9b5ba375b322ac8b?cid=f4f54a850da14f27a6e2b44603fe8013,1980,1984
5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl,Billy Joel,https://i.scdn.co/image/ab67616d0000b273814cbc4746358a25c84c62e7,https://p.scdn.co/mp3-preview/62bccc2f61bb990df31d1a247a3bf69efd32da18?cid=f4f54a850da14f27a6e2b44603fe8013,1980,1983
6ADSaE87h8Y3lccZlBJdXH,With Or Without You,U2,https://i.scdn.co/image/ab67616d0000b273b7bea3d01f04e6d0408d2afe,,1980,1987
0WQiDwKJclirSYG9v5tayI,There Is a Light That Never Goes Out - 2011 Remaster,The Smiths,https://i.scdn.co/image/ab67616d0000b273ada101c2e9e97feb8fae37a9,https://p.scdn.co/mp3-preview/23f6c629d7072e1adbe90b0a155b1110b2f94714?cid=f4f54a850da14f27a6e2b44603fe8013,1980,1986
5O4erNlJ74PIF6kGol1ZrC,Could You Be Loved,Bob Marley & The Wailers,https://i.scdn.co/image/ab67616d0000b2731c40418d1c37d727e8e91b04,,1980,1980
7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remaster,Van Halen,https://i.scdn.co/image/ab67616d0000b273b414c63fb435b622238c15ed,https://p.scdn.co/mp3-preview/86b253d59e8485604c5cdcba34b67caa9307c17f?cid=f4f54a850da14f27a6e2b44603fe8013,1980,1984
0ikz6tENMONtK6qGkOrU3c,Wake Me Up Before You Go-Go,Wham!,https://i.scdn.co/image/ab67616d0000b273a2fc41b0dd6ce4f0d16a4c46,https://p.scdn.co/mp3-preview/48ce25ff385552880371a3c460f0b90ecbcfceea?cid=f4f54a850da14f27a6e2b44603fe8013,1980,1984
1Hv1VTm8zeOeybub15mA2R,Smooth Operator - Single Version,Sade,https://i.scdn.co/image/ab67616d0000b2735e25e034e25258b356774c79,https://p.scdn.co/mp3-preview/43f389ca63d0814eb6e316b42f13011d802373ff?cid=f4f54a850da14f27a6e2b44603fe8013,1980,1994
05wIrZSwuaVWhcv5FfqeH0,Walking On Sunshine,Katrina & The Waves,https://i.scdn.co/image/ab67616d0000b273eafaf556eda644a745d0144d,,1980,1985
4cOdK2wGLETKBW3PvgPWqT,Never Gonna Give You Up,Rick Astley,https://i.scdn.co/image/ab67616d0000b273baf89eb11ec7c657805d2da0,https://p.scdn.co/mp3-preview/b4c682084c3fd05538726d0a126b7e14b6e92c83?cid=f4f54a850da14f27a6e2b44603fe8013,1980,1987
7FwBtcecmlpc1sLySPXeGE,Dancing In the Dark,Bruce Springsteen,https://i.scdn.co/image/ab67616d0000b273a7865e686c36a4adda6c9978,https://p.scdn.co/mp3-preview/f98a1f3b07ca22d6ccda4a2e360981d1b0bfcbbc?cid=f4f54a850da14f27a6e2b44603fe8013,1980,1984
5tVA6TkbaAH9QMITTQRrNv,Free Fallin',Tom Petty,https://i.scdn.co/image/ab67616d0000b27336572e6726714544f5bed456,,1980,1989
3X7uFMzJrEE0sxn62qd8Ch,Nothing's Gonna Stop Us Now,Starship,https://i.scdn.co/image/ab67616d0000b273377198e5b790b5ebf137bd83,https://p.scdn.co/mp3-preview/a17faa3145693e235f6eaddd17debde84dd503eb?cid=f4f54a850da14f27a6e2b44603fe8013,1980,1987
39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go - Remastered,The Clash,https://i.scdn.co/image/ab67616d0000b27325a4df452a3c42ccc2e9288b,https://p.scdn.co/mp3-preview/30dfcd239fdb4a9ee277ff3a214a4f6771bd8cb3?cid=f4f54a850da14f27a6e2b44603fe8013,1980,1982
7j74lucZ59vqN67Ipe2ZcY,Maneater,Daryl Hall & John Oates,https://i.scdn.co/image/ab67616d0000b273cfe4163cbb6d12f3ec15898e,https://p.scdn.co/mp3-preview/d689e007e59681c1520d7492aa605e3e5073661d?cid=f4f54a850da14f27a6e2b44603fe8013,1980,1982
0odIT9B9BvOCnXfS0e4lB5,Bette Davis Eyes,Kim Carnes,https://i.scdn.co/image/ab67616d0000b2738ccc17f29764d812062204a8,,1980,1981
6imjJij6aCM0IbbODUzJQn,Kickstart My Heart,Mötley Crüe,https://i.scdn.co/image/ab67616d0000b27357338231dc4a85d5aed03186,https://p.scdn.co/mp3-preview/048db5acbe7252ce2f2285dc2c2ab27c72bd43aa?cid=f4f54a850da14f27a6e2b44603fe8013,1980,1989
7HKez549fwJQDzx3zLjHKC,Start Me Up - Remastered 2009,The Rolling Stones,https://i.scdn.co/image/ab67616d0000b27308fc42e575043a753f60d675,,1980,1981
7Ewz6bJ97vUqk5HdkvguFQ,Heaven,Bryan Adams,https://i.scdn.co/image/ab67616d0000b273cf1fee2a55e98e22bf358512,,1980,1984
6wpGqhRvJGNNXwWlPmkMyO,I Still Haven't Found What I'm Looking For,U2,https://i.scdn.co/image/ab67616d0000b273b7bea3d01f04e6d0408d2afe,,1980,1987
7wuJGgpTNzbUyn26IOY6rj,Total Eclipse of the Heart,Bonnie Tyler,https://i.scdn.co/image/ab67616d0000b2738cefe8e2f2cfd63ce073fa96,https://p.scdn.co/mp3-preview/42af1cbc20498d5e7de081f39b218ab035c9a57a?cid=f4f54a850da14f27a6e2b44603fe8013,1980,2009
2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll,Joan Jett & the Blackhearts,https://i.scdn.co/image/ab67616d0000b2733c73b2e0a6aa490736f19751,https://p.scdn.co/mp3-preview/931dee7b6bcc7c60edc631ff1892e363a47fe222?cid=f4f54a850da14f27a6e2b44603fe8013,1980,1981
3cbV252akVZInSvJk7jAYX,Flashdance...What a Feeling - Radio Edit,Irene Cara,https://i.scdn.co/image/ab67616d0000b2732ff76b4da68f018b4735ee59,https://p.scdn.co/mp3-preview/2d32514c920447ce869c2599cc0950e8f8d5d789?cid=f4f54a850da14f27a6e2b44603fe8013,1980,1983
4YwbSZaYeYja8Umyt222Qf,You Can't Hurry Love - 2016 Remaster,Phil Collins,https://i.scdn.co/image/ab67616d0000b273ab0a92e5cd20c2224c44a8a6,https://p.scdn.co/mp3-preview/153e910b0235f6460be80b228872d954bd4c96c2?cid=f4f54a850da14f27a6e2b44603fe8013,1980,1982
3L7RtEcu1Hw3OXrpnthngx,Don't You Want Me,The Human League,https://i.scdn.co/image/ab67616d0000b2735579d8a505c727349a203074,,1980,1981
1OOtq8tRnDM8kG2gqUPjAj,Beat It,Michael Jackson,https://i.scdn.co/image/ab67616d0000b2734121faee8df82c526cbab2be,https://p.scdn.co/mp3-preview/174b7bd06c6ddb87d25acec6afc731c6edc9db62?cid=f4f54a850da14f27a6e2b44603fe8013,1980,2008
4ByEFOBuLXpCqvO1kw8Wdm,(I Just) Died In Your Arms,Cutting Crew,https://i.scdn.co/image/ab67616d0000b273fb2faa3ed46d1d0124ca325e,,1980,1986
3MrRksHupTVEQ7YbA0FsZK,The Final Countdown,Europe,https://i.scdn.co/image/ab67616d0000b2732d925cec3072ed1b74e5188f,https://p.scdn.co/mp3-preview/eaa4589de811f47326f5a15013ed58bd62a9e96a?cid=f4f54a850da14f27a6e2b44603fe8013,1980,1986
